dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
replogle_rpe1_essential,1,gears,INO80B+ctrl,val,0.9872433049984543,0.6544027676113959,3.965481196803231,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,INO80D+ctrl,test,0.9678422235233547,0.1545933251216415,6.063371523276964,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,INTS2+ctrl,test,0.9709903965076602,0.8254128894989539,6.02068292288346,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,INTS6+ctrl,test,0.9806462674391015,0.6066962352552961,4.999748248707347,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,KAT5+ctrl,val,0.9593846090349504,0.3960685644025282,6.815005946397674,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,KAT8+ctrl,test,0.9871543774424287,0.7776725455806893,4.0944709918612,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,KDM6A+ctrl,test,0.9810390477226013,-0.1327926991409156,4.857619096096205,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,KTI12+ctrl,test,0.9767616949490115,0.6490063238618305,5.305141966748681,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,LDB1+ctrl,test,0.9739187691836813,0.2774496983455082,5.675766690259923,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,LRPPRC+ctrl,test,0.9381037659769883,-0.1259477237767342,8.33633595604596,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,LSG1+ctrl,val,0.9673200793715072,0.891730152457539,6.483404606405828,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,LSM5+ctrl,val,0.9767081605065375,0.8269804088526024,6.172915298620778,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,LTBP4+ctrl,test,0.9787788080475951,0.4035013452491177,4.99714389521746,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MAD2L1+ctrl,test,0.9902786673167622,0.895269469384052,3.62675364181108,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MASTL+ctrl,val,0.9838133395658395,0.8295931120655891,4.514353929814386,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MAT2A+ctrl,val,0.983249784247411,0.5997864482462961,4.83961355049753,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MAU2+ctrl,test,0.9569146441534334,0.7060191766366785,7.821061006166521,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MBIP+ctrl,test,0.976094084829634,0.7400751484661077,5.53686364418701,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MCM3+ctrl,test,0.9915704385384073,0.923344060429725,3.310410839660054,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MCM4+ctrl,test,0.9821701232469684,0.852320265640299,4.698325582802297,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MCM5+ctrl,test,0.990820614613237,0.8989240149994857,3.411292848131939,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MCMBP+ctrl,test,0.9853469276599057,0.7677144510227434,4.182824379061433,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,METTL21A+ctrl,test,0.9360654403813355,-0.2075277299592194,8.688302703432253,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MFAP1+ctrl,val,0.9693816719412229,0.7939087639614361,6.825116937475804,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MIOS+ctrl,test,0.9883840129389319,0.5129333343336329,3.935772843363172,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MPHOSPH10+ctrl,test,0.9841675674249075,0.9110746864255199,4.400227175035743,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MVD+ctrl,test,0.9870826687306039,0.7716510568836913,4.040021527696129,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,MYBL2+ctrl,test,0.9880817588044218,0.3254670998180573,3.954455254480213,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NAA25+ctrl,test,0.9841826160596191,0.5086860689367528,4.293311954172175,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NBAS+ctrl,test,0.9678587641958736,0.7408675608357937,6.052823422203575,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NCAPH2+ctrl,test,0.9798210951923432,0.9080805647775522,5.120716951483571,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NCAPH+ctrl,val,0.9834325053839036,0.9214213600684928,4.891397926210529,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NDC1+ctrl,test,0.9748163749079085,0.7479750915029533,5.443670115917582,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NOB1+ctrl,val,0.9783014473854288,0.803137432091012,5.441523829187733,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NOL8+ctrl,val,0.9795348374209193,0.9331071527237621,5.562274394627889,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NOLC1+ctrl,test,0.978125921581183,0.8687971495047707,5.590542469744814,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NOP14+ctrl,test,0.9855763559450685,0.91906412056224,4.377696405553374,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NPM1+ctrl,test,0.9841302675038337,0.8125058608962515,4.545137420507754,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NRDE2+ctrl,test,0.9781669824406307,0.7901969461427808,5.428575689196246,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NUDT15+ctrl,test,0.983452434739133,0.3715348927959518,4.649780953858811,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NUP62+ctrl,test,0.9676828329188095,0.8876560778222193,6.581861084181964,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,NUP107+ctrl,val,0.9848381415440559,0.8963859063952123,4.339379736576752,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,OGT+ctrl,test,0.9638867295907112,0.4201009099986516,6.643157971642839,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ORC3+ctrl,test,0.9931275235957352,0.7860534596269529,3.026533813923464,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ORC6+ctrl,test,0.9810513799116788,0.9163239773317624,5.133609484040212,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,OSTC+ctrl,val,0.9767634441250738,0.6250291551933113,5.407376420644718,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PAXBP1+ctrl,val,0.9820524752134452,0.7442261753222437,4.758941830177541,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PFDN2+ctrl,test,0.9555106413018796,0.6124458100055747,7.0900992446239,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PHB2+ctrl,test,0.9822131559217465,0.7581956442590465,5.017074869824269,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PKM+ctrl,test,0.9719460133669031,-0.1562416742838117,5.715827629349173,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PLK1+ctrl,test,0.9867425117526123,0.8423416058665149,3.97719249885534,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PLK4+ctrl,test,0.9858774457732234,0.9058122861413664,4.465333534923867,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,POLE+ctrl,test,0.9820982752677656,0.9068153666345008,4.919264119221761,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,POP7+ctrl,test,0.9826576491116068,0.9064206124954078,4.754030257714366,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PPIH+ctrl,test,0.9761163962811091,0.6691828954968054,5.575753462592229,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PPP1R15B+ctrl,test,0.9860841123776791,0.7227988100988536,4.276576576761954,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PPP2CA+ctrl,test,0.9937002047075827,0.8872329329192988,2.875013608357205,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PRC1+ctrl,test,0.9856805873899681,0.7520370390326981,4.206013781065638,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PRIM1+ctrl,val,0.9616913510656175,0.9110713805231158,7.34623145246059,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PRIM2+ctrl,test,0.9874001456244067,0.8822359117518791,3.887376257629084,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PRPF8+ctrl,test,0.9641675836984789,0.8172053579733642,7.686154471626506,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PRPF39+ctrl,test,0.9675484416089418,0.4496084552839554,6.282388716017011,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PSTK+ctrl,test,0.9950214332202003,0.7185640656031199,2.495492302885545,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,PTBP1+ctrl,test,0.9818384166756072,0.8287111336575077,4.492087152624505,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RAB4B+ctrl,test,0.9836178678328978,0.3261756018497426,4.532718818531468,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RAD17+ctrl,val,0.9866070719142477,0.7287390185879821,4.011041431176482,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RBBP6+ctrl,test,0.9501963931903903,0.6335898732450305,8.002355603478524,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RFC2+ctrl,test,0.9895094392973682,0.8923163336756866,3.692674335244607,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RNF40+ctrl,test,0.9636625221697858,0.4259384465501129,6.436042348849076,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RNMT+ctrl,test,0.9407776889039414,0.2967162716338969,8.425187976369312,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RPA3+ctrl,test,0.9847826421472387,0.9138144234668256,4.614459023524502,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RPS3+ctrl,test,0.9634570344753828,0.8519584694238799,6.538188379714239,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RPS14+ctrl,test,0.9730630559383332,0.8540335416366142,5.750642697619668,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RPS18+ctrl,test,0.9626087249173513,0.8607051360014143,6.951924873511211,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RPS27+ctrl,test,0.9540465635192931,0.620644771878865,7.449604611773093,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RRM2+ctrl,test,0.9918016906615436,0.9037166825855838,3.122277445687553,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RRN3+ctrl,test,0.9617312105531811,0.7380729663751388,6.906759979295156,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,RRP12+ctrl,test,0.9813229731757234,0.8980579156146673,4.933828310081732,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SAE1+ctrl,val,0.975621629933732,0.5412316926362828,5.639914541538537,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SDE2+ctrl,test,0.9890060287496604,0.2956069223209202,3.532432760463883,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SERF2+ctrl,test,0.9714349767994259,0.7178636660166414,6.096217050938081,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SETDB1+ctrl,test,0.975160532443255,0.192269593312784,5.468873125577597,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SH3KBP1+ctrl,test,0.9647964163061893,0.630401669240463,7.099873584339587,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SHOC2+ctrl,test,0.9557770378855701,0.4041825657514493,7.379927069499723,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SIN3A+ctrl,val,0.9760839534903597,0.5247858075014528,5.205134263351423,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SLBP+ctrl,test,0.9840268820039206,0.8704559088283423,4.633790298925394,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SLC35G2+ctrl,test,0.9738643813885145,0.55527024654711,5.676935438528797,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SLU7+ctrl,test,0.9513402478852675,0.7951285309686252,8.269418133450523,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SMARCC1+ctrl,test,0.9845157739737699,0.4624378245289887,4.271950035263592,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SMC3+ctrl,val,0.9538586339461916,0.3735789943302059,7.293336945016388,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SMC6+ctrl,test,0.9827220998558253,0.9055751684954774,5.169201005670873,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SMG5+ctrl,test,0.9403802109811145,0.4853529992915069,8.228534638078965,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SNAPC5+ctrl,test,0.9880098749186382,0.8565750922491232,3.959974469039668,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SNRNP200+ctrl,test,0.9616981307225795,0.8080845804642425,8.042582648710992,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SNRPA1+ctrl,test,0.9540028301516552,0.7911849896738685,8.420477257710427,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SNRPA+ctrl,val,0.969492293296191,0.6843910592846791,5.733320651496881,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SNUPN+ctrl,test,0.9597843906683429,0.5580026216579379,6.988252396893831,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SP1+ctrl,test,0.9747963881088899,0.2422464558142301,5.400663562606733,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SPC24+ctrl,test,0.9898914494564091,0.9200027071442648,4.012782772345156,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SRRT+ctrl,test,0.9371353071643205,0.4260679003799005,8.312890827125546,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SRSF10+ctrl,val,0.9619455354223316,0.5224491954331779,6.930124128048275,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SUPT16H+ctrl,test,0.9242742713903095,0.6446505923457153,10.40364856224029,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SURF6+ctrl,test,0.9884761372630944,0.9391905914251475,3.926489489552766,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,SYF2+ctrl,test,0.9813757191541923,0.6987191367681459,4.695887510529665,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TAF8+ctrl,test,0.963108437260609,0.5933223471121963,7.148777594804254,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TAF13+ctrl,test,0.9603183098062533,-0.07386339961895318,6.576504966405594,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TCOF1+ctrl,test,0.9665614522739989,0.7515894062128881,6.495038151263437,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TEN1+ctrl,val,0.9666595683507965,0.2901153568641502,6.438614561069006,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TEX10+ctrl,test,0.9661011940596783,0.9148469130611996,6.895556911481026,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TFAM+ctrl,test,0.9732351033104064,0.3366589413604841,6.057216694743585,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,THAP11+ctrl,test,0.9840962369977505,0.5469753024145819,4.500980875762794,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,THOC1+ctrl,test,0.9687333304697121,0.6707387368019663,6.046422700076383,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TOP1+ctrl,test,0.937560145704441,0.7633158364811763,8.988416586178685,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TP53I13+ctrl,val,0.97802011245584,0.2159665694750892,5.206013682283734,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TPT1+ctrl,test,0.9617957307171929,0.1978948691133984,6.542162761276137,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TRAPPC8+ctrl,val,0.8909650056319539,0.6716258812773304,11.44563051217571,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TTC4+ctrl,test,0.9648579726030727,0.07294107389493569,6.361960297764321,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TTF2+ctrl,test,0.9925269908758547,0.8108259261845243,3.11004829682745,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TTK+ctrl,test,0.9727736342142601,0.9365346288433188,6.26912409378274,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TUBB+ctrl,test,0.9911892389366285,0.5797875243190367,3.236709780011195,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TUBGCP3+ctrl,test,0.9924641017346572,0.9393028968452415,3.228040885867635,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TUBGCP4+ctrl,test,0.9929148484102499,0.9361888974016271,3.068456160985817,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,TXNL4B+ctrl,test,0.9910532156205872,0.7818868191160941,3.353580488535426,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,U2SURP+ctrl,test,0.9527475802348959,0.7256528962390602,8.136997835696834,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UBE2H+ctrl,val,0.9893466773164779,0.4585580429184529,3.682490166314991,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UBR4+ctrl,test,0.9867118531142035,0.5653637178371097,4.095781822002244,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UBR5+ctrl,test,0.9659337116366966,0.2540794986085849,6.457266209884418,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UHRF1+ctrl,test,0.9830255868731391,0.6374343125666864,4.416155719218497,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,USP8+ctrl,val,0.9742686334624288,0.7825545227159475,5.496974329579817,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,USP9X+ctrl,test,0.9645216900496767,0.1448732853857549,6.465401239149866,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UTP20+ctrl,test,0.9878511144330165,0.9311736719016248,4.034495344312343,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,UTP23+ctrl,test,0.9891616934683106,0.9023034363096025,3.737352711656408,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,VHL+ctrl,val,0.9814581606185887,0.1202555380942176,4.621868454159106,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,VPS13D+ctrl,val,0.9908136629201367,0.789981657640213,3.328615602749225,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,WDFY3+ctrl,test,0.9827395546566563,0.4084802578250266,4.443910194679206,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,WDR4+ctrl,test,0.9929916906427618,0.6111034538442648,2.915371288635354,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,WDR25+ctrl,test,0.9749638524522551,0.733407807549995,5.685212979965379,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,WDR26+ctrl,val,0.9813867050503916,0.80521697340937,4.779930429418154,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,WDR43+ctrl,test,0.9493496198371689,0.8571261960515203,7.95694738286485,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,XPO1+ctrl,test,0.9607793006440978,0.8858078493116881,7.124854932444099,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,YEATS2+ctrl,val,0.9785058398969606,0.7185248005547926,5.481831017565423,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,YPEL5+ctrl,test,0.9705385601106729,0.3808520349287311,6.255323347221227,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZBTB44+ctrl,test,0.9722809788471797,0.3907215980017099,5.630419029563619,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZFC3H1+ctrl,test,0.9763187584343475,0.5326435460492893,5.338365778373689,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZNF143+ctrl,test,0.9512786826286749,0.7450930135841835,8.830277220931688,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZNF787+ctrl,val,0.9838437415720238,0.8049425680501062,4.27903243428083,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZNHIT3+ctrl,test,0.9615261885951191,0.8570625025814094,7.321951853543633,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZW10+ctrl,test,0.9689685218788229,0.6174375235253493,6.123422804412809,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,gears,ZWINT+ctrl,test,0.9593672111790116,0.648719228820931,7.04958535237567,deep_learning,GEARS|Other DL Models
replogle_rpe1_essential,1,geneformer,ADAM10+ctrl,val,0.9819986279500302,0.500782612133624,4.829200455837442,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,AHCTF1+ctrl,test,0.9862146166447948,0.771926012955295,3.972953234975017,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,ALG13+ctrl,test,0.9768567843942663,0.6295261492832973,5.295302818907402,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,AURKA+ctrl,test,0.9858827439227102,0.9260236879004529,4.158243659144685,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,BCAS2+ctrl,test,0.9756496358047089,0.71884296774149,5.256503580805068,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,BDP1+ctrl,test,0.9346985555345397,0.7494713175907224,9.021865578832612,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,BUB1+ctrl,test,0.9867387446525985,0.7502428261719837,4.117307337248278,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CAMLG+ctrl,test,0.9734485561830724,0.3353465810610808,5.739826081028398,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CASC3+ctrl,test,0.9499588750130561,0.05591910707398304,7.882554563969291,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CCAR1+ctrl,val,0.9622266738257501,-0.07811602274520837,6.855053717174573,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CCNL1+ctrl,test,0.9837183586275308,0.6669935263549143,4.274963822472101,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CDC45+ctrl,test,0.9894316678211201,0.8770793331311867,3.527777149069002,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CDCA5+ctrl,test,0.9947758444975379,0.9503292014194104,2.435467730567903,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CDT1+ctrl,test,0.9832003136261593,0.9518318761305701,4.615392004994238,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CENPK+ctrl,val,0.990986315624703,0.9039333129920675,3.273804193540358,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CENPN+ctrl,val,0.9911664386236148,0.8758622428589202,3.336263705088487,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CEP192+ctrl,test,0.9863922926222994,0.871892851316166,4.33611105709975,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CHAF1A+ctrl,test,0.9809252910014954,0.856783705540929,4.874407462785445,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CHAF1B+ctrl,test,0.9846684346616823,0.8577807020724603,4.311312058852068,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CHD4+ctrl,test,0.9673489909787069,0.4942038279450656,6.265137780431365,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CHERP+ctrl,test,0.9820739414416436,0.8257027989851425,4.906810001946835,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CHTF18+ctrl,test,0.9911387714386577,0.8112610876717019,3.616819213043071,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CLTC+ctrl,val,0.9805725483673468,0.7073068247674676,4.734686503456055,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CNOT10+ctrl,test,0.9688335307665431,0.2164659593360343,5.941263962120876,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,COMTD1+ctrl,test,0.9464070830714658,-0.4290979530734906,8.003350955341586,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,COX15+ctrl,test,0.964455556089697,0.2481506538763521,6.645373588776348,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CPNE7+ctrl,val,0.9846890057803719,0.6735285862932175,4.550274560261875,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CPSF3+ctrl,test,0.9816020214739449,0.8465033816788577,5.003199072339709,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CSE1L+ctrl,test,0.9597912725946166,0.8538705522903437,7.496971663498734,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CSTF3+ctrl,test,0.9765362163405726,0.7165383975951611,5.832196505491225,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,CWF19L2+ctrl,test,0.988344448959918,0.8090338833365666,3.762491090141623,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DDX27+ctrl,test,0.9636111894729675,0.900489182705627,6.96052282563323,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DDX54+ctrl,val,0.9939601588900412,0.9009171449420182,2.856832340538048,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DDX55+ctrl,val,0.98864101507535,0.9208581910043535,3.858976027903978,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DHX9+ctrl,test,0.9668489160631842,0.1261298315897618,6.397119635117923,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DSN1+ctrl,val,0.9854569081074415,0.8282653512372963,4.039621067591365,foundation_model,"Gene-
former*|Foundation Models"
replogle_rpe1_essential,1,geneformer,DUT+ctrl,test,0.9898566577800376,0.8337885402976385,3.720978583431129,foundation_model,"Gene-
former*|Foundation Models"
