dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
norman_from_scfoundation,3,additive_model,BCL2L11+TGFBR2,test,0.9992564363299079,0.7723275365994784,1.104327460028339,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CBL+PTPN12,test,0.998047474659286,0.9393479191449722,1.874573923352823,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CBL+UBASH3A,val,0.9931903082180514,0.7481242987887624,3.491203543503409,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CDKN1C+CDKN1B,test,0.9952430972967331,0.929514772018239,3.522331032179372,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPB+MAPK1,val,0.9944014470075546,0.9590325605783745,3.897632356113883,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPB+PTPN12,val,0.9954880426312869,0.8981025637366449,3.453752283147512,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPE+CEBPA,val,0.9818269247649629,0.9600609573571997,7.478742297615584,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPE+CEBPB,test,0.9922634660159253,0.9270733511910139,4.660790512540394,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPE+CNN1,test,0.9941054817977283,0.8884875841306384,3.943857528338861,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPE+KLF1,val,0.9904433876139938,0.7055394383648543,5.169052423608003,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CEBPE+RUNX1T1,val,0.9949561061486136,0.9519786541154653,3.792332590292959,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,CNN1+MAPK1,val,0.9973637553745909,0.8655942448199945,2.199597247704329,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,DUSP9+ETS2,test,0.9970514441659705,0.8988440050300119,2.291293688075667,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,DUSP9+IGDCC3,val,0.9972872068288265,0.966083791813951,2.314565149491274,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,DUSP9+SNAI1,val,0.989186417523289,0.8208991593169429,4.405322555007497,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ETS2+IKZF3,test,0.9978171779889098,0.9643038613691971,2.103049590456575,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ETS2+MAP7D1,val,0.9969287172346831,0.8791622637937782,2.243480250883206,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ETS2+MAPK1,val,0.9975353146903658,0.9492465784633562,2.170470661446549,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FEV+CBFA2T3,test,0.9822773681340784,0.8422503163469868,5.713630682811649,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FEV+MAP7D1,test,0.9963704411108711,0.915390187423813,2.564824177656553,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOSB+CEBPB,test,0.9944350488121937,0.9047457302353283,3.196227447874287,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOSB+IKZF3,val,0.9954720832087055,0.95303348182235,3.296964429433306,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOSB+PTPN12,test,0.9977201928822517,0.816675883890817,2.074382785142903,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOSB+UBASH3B,val,0.9984686231316435,0.8627213672140509,1.908283921408021,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOXA1+FOXL2,val,0.9969359631901966,0.8825690330569862,2.386622038024523,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOXA3+FOXF1,val,0.9976624115146201,0.8915383920403656,2.083497972876089,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOXA3+HOXB9,test,0.9967240989147104,0.9261167443431528,2.38317812665538,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,FOXL2+MEIS1,val,0.9977767807297687,0.9082356735654772,1.937454110140785,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,IGDCC3+PRTG,val,0.9946768608861667,0.9206080146889203,3.547320018721232,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,IGDCC3+ZBTB25,val,0.9975584327379732,0.9381529350192465,2.320673493362409,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,IRF1+SET,test,0.9964855998350282,0.9268540284172364,2.773368211471158,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,JUN+CEBPB,test,0.9923770140114645,0.8655587233263328,3.864535704275864,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,KLF1+CEBPA,test,0.9926833025929439,0.9278581637356439,3.765092991286433,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,KLF1+CLDN6,val,0.9957386232741027,0.8990937659254952,2.727386571885033,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,KLF1+COL2A1,test,0.9956907518303064,0.8637344404388408,2.679367769423076,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,KLF1+FOXA1,test,0.9970530300883629,0.8440123453245575,2.230129914155933,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,KLF1+TGFBR2,test,0.9987128702283434,0.9323945133331001,1.544752981615144,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,MAP2K3+SLC38A2,test,0.9986239073060331,0.8995331528418385,1.506948068167448,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,MAP2K6+IKZF3,val,0.9976635763719164,0.9570201880295719,1.966825187830748,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,MAPK1+IKZF3,val,0.994420931265914,0.9401749007790846,3.659072837704473,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,MAPK1+PRTG,val,0.9954158519109829,0.8414739967188598,3.309434861750578,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,POU3F2+CBFA2T3,test,0.997085097772424,0.8776706945141682,2.264170518575164,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,PTPN12+SNAI1,test,0.9977467475879956,0.8805024068766473,2.14360967355266,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,RHOXF2+SET,val,0.9948123072131121,0.9207921639957948,3.661245818236629,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,RHOXF2+ZBTB25,test,0.997438240982145,0.9414511128832721,2.092135578672363,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,SAMD1+TGFBR2,val,0.9970159581059734,0.8590168396699702,2.257231711152396,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,SET+KLF1,val,0.9968127113334355,0.8979299488884132,2.58117454913174,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,TBX3+TBX2,val,0.9984149039390396,0.9522826558790382,1.759224205929656,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,TGFBR2+ETS2,test,0.9990670749655792,0.8473617563986972,1.320088800692029,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,TGFBR2+IGDCC3,test,0.9985951369084263,0.9213322689198696,1.615274878290232,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,TMSB4X+BAK1,val,0.999182613280486,0.9019524633681785,1.193337316285808,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,UBASH3B+PTPN9,val,0.9979179039530619,0.9320275369854276,2.008564396905469,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,UBASH3B+PTPN12,val,0.9979668254327291,0.9357089008542614,1.990769111569733,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,UBASH3B+ZBTB25,val,0.9982234629086114,0.9364042648180402,1.889777650820415,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ZBTB10+DLX2,val,0.9895247029989817,0.873335524694087,4.445364910320207,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ZBTB10+PTPN12,test,0.9962317320821505,0.9242637010648515,2.568440078308322,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ZBTB10+SNAI1,test,0.99370591813945,0.9097596520746544,3.358714540383241,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ZC3HAV1+CEBPE,test,0.9917285361729419,0.732498932045578,5.033781132342587,baseline,Additive|Baselines
norman_from_scfoundation,3,additive_model,ZC3HAV1+HOXC13,test,0.9976776371502564,0.8958847639638631,2.418587006860455,baseline,Additive|Baselines
norman_from_scfoundation,3,scfoundation,AHR+FEV,test,0.9730456460887758,0.5527037724676416,6.529441771222027,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,AHR+KLF1,test,0.988877319295131,0.4103855060820891,5.239198047959257,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,BCL2L11+BAK1,test,0.9962961809252802,-0.03691874306857251,2.605178966420756,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,BCL2L11+TGFBR2,test,0.9965354574195077,0.276682782480016,2.539072780207802,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CBL+PTPN12,test,0.99448831937082,0.8086307288606209,3.205651774897883,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CBL+UBASH3A,val,0.9941957523814864,0.7757731865210173,3.273287768498983,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CDKN1C+CDKN1B,test,0.9935309723885334,0.6909599670368065,3.704820355072683,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPB+MAPK1,val,0.9901781739669293,0.6506912735848445,4.564431760411796,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPB+PTPN12,val,0.9946096399315858,0.6716298591833538,3.338388146697906,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPE+CEBPA,val,0.9749512553061906,0.7129342964830852,7.616722638350592,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPE+CEBPB,test,0.9841018173966231,0.7364562820019314,5.454707869551555,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPE+CNN1,test,0.9937033997740573,0.6041077132723159,3.427184093732997,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPE+KLF1,val,0.990740453021697,0.2368408737759485,4.764384597341477,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CEBPE+RUNX1T1,val,0.9957609229916107,0.6553137331098602,2.794136802194041,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,CNN1+MAPK1,val,0.9922849633557299,0.3731994568571808,3.64627185580688,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,DUSP9+ETS2,test,0.9941336469399268,0.6484400963054973,3.17305126591202,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,DUSP9+IGDCC3,val,0.9924340413796453,0.7803144621598774,3.584471196570937,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,DUSP9+SNAI1,val,0.9786100301259442,0.612878949486255,6.117248918720662,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ETS2+IKZF3,test,0.9866704945344303,0.7627235844692594,4.726885375756967,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ETS2+MAP7D1,val,0.9882214507747087,0.2310110264485275,4.396283152207173,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ETS2+MAPK1,val,0.9854426305736845,0.5643063719830216,5.033128143178849,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FEV+CBFA2T3,test,0.964117662330053,0.4911853396981648,7.671786427843442,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FEV+MAP7D1,test,0.9832970940930473,0.4399212343334495,5.256122814598001,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOSB+CEBPB,test,0.9856289291477561,0.737244553418909,5.098064682072179,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOSB+IKZF3,val,0.9912090549395883,0.7357751285079835,4.33209257435208,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOSB+PTPN12,test,0.9957800886388986,0.5925745890077939,3.017813681022783,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOSB+UBASH3B,val,0.9965898777114575,0.5622139174677838,2.560079948941963,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOXA1+FOXL2,val,0.9918880544587255,0.6531935622964665,3.666530719503885,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOXA3+FOXF1,val,0.9923936684463608,0.6123569199927157,3.605273779747379,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOXA3+HOXB9,test,0.987190276592474,0.7118029706966499,4.721868739302256,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,FOXL2+MEIS1,val,0.9921587468669475,0.6410979184708102,3.55236261213412,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,IGDCC3+PRTG,val,0.9938428186584679,0.7407897004646534,3.32161891004943,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,IGDCC3+ZBTB25,val,0.9931690124487924,0.7993482323995452,4.327281908716607,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,IRF1+SET,test,0.983396692052252,0.3815743782785415,5.920918687505545,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,JUN+CEBPB,test,0.9819988834236127,0.7045195013747981,5.429051716701836,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,KLF1+CEBPA,test,0.983989481748374,0.6855103022186082,5.467176866087093,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,KLF1+CLDN6,val,0.9920683747139488,0.7493413068787995,3.750788826361328,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,KLF1+COL2A1,test,0.9861617227849053,0.2989938071204379,4.960872399445851,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,KLF1+FOXA1,test,0.9920160320489202,0.5087880120721768,3.816682876046303,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,KLF1+TGFBR2,test,0.9929449500007005,0.5037155675393982,3.60269915905946,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,MAP2K3+SLC38A2,test,0.991010175229071,-0.3297627900025134,4.13019118016093,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,MAP2K6+IKZF3,val,0.9914581380583216,0.7837081840918484,3.904307585194091,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,MAPK1+IKZF3,val,0.988717815846437,0.6831298345725847,4.57768712432015,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,MAPK1+PRTG,val,0.993698014522997,0.4222071046150666,3.444704013151665,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,POU3F2+CBFA2T3,test,0.992372734107585,0.6658616845153402,3.600648169121486,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,PTPN12+SNAI1,test,0.9945341626040457,0.5511904989545192,3.060373711955909,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,RHOXF2+SET,val,0.9872869380143772,0.6267162942535104,5.195185079245253,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,RHOXF2+ZBTB25,test,0.9929876217978388,0.8221367145748938,4.054632478749722,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,SAMD1+TGFBR2,val,0.9951606133080807,0.7388659876572513,2.992045277343109,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,SET+KLF1,val,0.9910970766586835,0.5327765659051095,3.907427103282953,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,TBX3+TBX2,val,0.9931305868413629,0.455736051540906,3.629074468263675,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,TGFBR2+ETS2,test,0.9955718720294255,0.1518225516923746,2.804336805275284,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,TGFBR2+IGDCC3,test,0.996496086229971,0.7323905313813049,2.496926667670109,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,TMSB4X+BAK1,val,0.9952509873809007,0.2914130859708422,2.816105204777096,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,UBASH3B+PTPN9,val,0.9940444378339679,0.7396136182325619,4.025192015006501,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,UBASH3B+PTPN12,val,0.9946729958129363,0.8178848520364828,3.419979813939669,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,UBASH3B+ZBTB25,val,0.9949200802044854,0.7914121581150383,3.548338950520056,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ZBTB10+DLX2,val,0.969768470380627,0.6359646979672149,7.96105745601665,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ZBTB10+PTPN12,test,0.9895676334616746,0.6108958866820431,4.28680864561654,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ZBTB10+SNAI1,test,0.9761738993273938,0.6301769564774137,6.57995396821049,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ZC3HAV1+CEBPE,test,0.9923171406015735,0.300182645653958,4.13292305844405,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,3,scfoundation,ZC3HAV1+HOXC13,test,0.9950924082030456,0.5934425212326384,2.819725566150443,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,4,scgpt,AHR+FEV,val,0.9698313265547661,0.1987447640994022,7.924525764858267,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,AHR+KLF1,val,0.9894373431253216,0.0208721918378688,5.157398066129105,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,BCL2L11+TGFBR2,test,0.9968720122649595,0.18310803798929,3.129651097945084,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CBL+PTPN9,val,0.9923013405200283,0.6700061714099967,4.383249104052187,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CBL+TGFBR2,test,0.9943116065043625,0.5183845326054247,3.4046666917557,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CEBPB+OSR2,val,0.9855510171780717,0.4038272833812596,5.572490258816589,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CEBPE+CNN1,test,0.995561970981878,0.6009005030745704,3.415643494304277,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CEBPE+KLF1,val,0.9937086659859937,0.0972807391486324,4.025047653751825,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,CEBPE+PTPN12,test,0.9973720215273085,0.6466703070122165,2.617542999393756,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,DUSP9+ETS2,val,0.9936324755508079,0.4009004618074897,3.837858764856456,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,DUSP9+KLF1,val,0.9821107427075302,0.3097039493667043,5.817079996374151,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,DUSP9+PRTG,val,0.9854385757497457,0.5143197985118998,5.408980173835136,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,DUSP9+SNAI1,test,0.9765191468783453,0.4980957462410062,7.077059502767061,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ETS2+IGDCC3,test,0.9972848198570432,0.6026694846605097,2.536567872495222,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ETS2+MAP7D1,test,0.9887402767385822,0.1780627056657436,4.845552930037732,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ETS2+PRTG,val,0.996261014099135,0.5741419516621905,2.910961422975719,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FEV+ISL2,val,0.9775565159399094,0.1753843499895399,6.883696280887925,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOSB+CEBPB,test,0.9756699438965515,0.4288672885900995,7.437728409315124,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOSB+CEBPE,test,0.9792552648301921,0.4154570360191003,7.120967899573823,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOSB+IKZF3,test,0.9877077267254207,0.5373413237652893,4.878102183026904,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOSB+PTPN12,val,0.997417862154234,0.5702572654148195,2.491742569899967,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOSB+UBASH3B,test,0.9980942784677684,0.5794473305044922,2.296643776947319,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA1+FOXF1,val,0.9933846806534768,0.5493778392238765,3.791765366257306,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA1+FOXL2,val,0.9913629701132183,0.5121294034299804,4.385570979107559,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA1+HOXB9,val,0.9879601788605078,0.5371320000730715,5.172699693589526,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA3+FOXA1,val,0.9900621765216066,0.60161328336295,4.599272765832859,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA3+FOXL2,test,0.9810391528019112,0.4882448624610043,6.362031586315636,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXA3+HOXB9,test,0.9848958976490019,0.5363816060521445,5.883622124666706,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXF1+FOXL2,val,0.986168456793789,0.5171940150152587,5.533901999867656,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXF1+HOXB9,test,0.9908256452675256,0.5014052660076401,4.530946714242396,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,FOXL2+HOXB9,val,0.983433626034324,0.50794579342123,6.329133113345005,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,IGDCC3+PRTG,test,0.9921934621481229,0.5645805481069895,4.070592251245951,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,JUN+CEBPB,val,0.974433620095191,0.4249279230339933,7.819973510577691,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KIF18B+KIF2C,test,0.9968534252147899,0.2447940174132298,3.036765396084505,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KLF1+BAK1,val,0.9914637944718544,-0.02650141804235869,4.690455309318591,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KLF1+CEBPA,test,0.9775234912743358,0.4383838649144927,7.046017546683815,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KLF1+COL2A1,test,0.9875478088372022,0.2431510990309441,4.875516033751583,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KLF1+FOXA1,test,0.9927102859886572,0.288064663658217,4.191588324156657,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,KLF1+MAP2K6,val,0.990179324820576,-0.08350826739590375,5.056108846786071,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,POU3F2+CBFA2T3,val,0.9921015528757786,0.5196264918062433,4.355608703840929,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,PRDM1+CBFA2T3,test,0.9757462471747108,0.5531474081887701,7.51074018025349,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,PTPN12+ZBTB25,val,0.98927136324043,0.6036041123601918,4.815739621410511,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,RHOXF2+SET,test,0.9862204950740041,0.4934938268505303,6.076909260737181,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,RHOXF2+ZBTB25,test,0.9876345530691198,0.5848669116359879,5.775080898879001,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SAMD1+PTPN12,val,0.9894309502337768,0.6142275874007559,5.041623538601169,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SAMD1+UBASH3B,test,0.9903548410653467,0.6605142190510694,5.084209863372027,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SAMD1+ZBTB1,test,0.9885791567527695,0.5744286400683059,5.138500061941202,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SET+KLF1,test,0.9897618477581152,0.3671414477135902,4.398831193875758,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SGK1+TBX2,test,0.9929698435383398,0.6284831790243411,4.124892908004338,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SGK1+TBX3,val,0.9953780619492745,0.6382643113136326,3.491036601923751,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,SNAI1+DLX2,test,0.9839789532014911,0.5515183062184338,6.283594290689678,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,TBX3+TBX2,val,0.9957141428424368,0.5774626966643757,3.147042837522424,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,TGFBR2+ETS2,val,0.9963735106844961,0.1595390200312869,3.316936357940191,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,TGFBR2+IGDCC3,val,0.9955539470091871,0.5547940429323339,3.144582136110874,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,TGFBR2+PRTG,test,0.9934768665158132,0.5172725640735066,3.72520055181584,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,UBASH3B+CNN1,val,0.982705353068478,0.5976020065062168,6.285849645612204,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,UBASH3B+PTPN12,val,0.9897623137226412,0.5830910286566359,4.720839835454258,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,UBASH3B+UBASH3A,test,0.9973776344845549,0.6685921622839777,2.473023970127102,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ZBTB10+PTPN12,val,0.9897163123903492,0.5221090670620452,5.028395683966466,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ZC3HAV1+CEBPE,val,0.994779926777674,0.03456216527773461,3.547421655110885,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ZC3HAV1+HOXC13,test,0.9956945914123942,0.4041554826796719,3.377250641346736,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,scgpt,ZNF318+FOXL2,test,0.9968047213740981,0.6648281345387843,2.779375832114094,foundation_model,scGPT|Foundation Models
norman_from_scfoundation,4,gears,AHR+FEV,val,0.9780647330183744,0.6507892972068468,5.979030380185542,deep_learning,GEARS|Other Deep Learning Models
norman_from_scfoundation,4,gears,AHR+KLF1,val,0.9866169460503988,0.2831774115412687,5.69756360887672,deep_learning,GEARS|Other Deep Learning Models
norman_from_scfoundation,4,gears,BCL2L11+TGFBR2,test,0.9966696919745047,0.2634336805278282,2.74423431449927,deep_learning,GEARS|Other Deep Learning Models
